ID,Review_Title,Review,Rating
9270,Awesome,Good,1
9271,Just wow!,Good Quality,1
9272,"Sound is awesome, Supports equalizer on any device
","Sound is awesome, unbearable at first, outside noise cancellation thing takes time to get used to. I literally couldn't bear listening to 2/3 volume. Supports equalizers fine on any device, Worth it...
",1
9273,Nice product,Nice products,1
9274,Terrific,it's ok but some noise,1
9275,Perfect product!,Nice,1
9276,"Worst product
","I had purchased this product but sound quality is very poor and noise cancellation is not working properly worst product
",0
9278,Classy product,Good,1
9279,Good choice,Nice product .... having more space Arrangement was little tough but once made it's good product,1
9280,"Nice
","Nice
",1
9281,Wonderful,Good ???ç,1
9282,Excellent,Awesome,1
9283,Could be way better,Bad products,0
9284,Moderate,Pillow size is small...cloth has strains...,0
9285,Awesome,Good,1
9286,Bad quality,Quality is not as expected,0
9287,Good quality product,Good,1
9288,"Good quality
","Sound quality is good but Bluetooth connection have minar issue when I am driving
",1
9289,Nan,Good quality,1
9290,Best in the market!,Very nice,1
9291,Worth every penny,Very Nice Product,1
9292,Good choice,Very good product,1
9293,"Superb sound and good value for money
","Beautiful sound and very low price found very high bass headphone
",1
9294,Not recommended at all,Bad Quality,0
9295,Mind-blowing purchase,nice quality & design,1
9296,Mind-blowing purchase,Excellent quality,1
9297,Simply awesome,Very nice,1
9298,Perfect product!,Very good product.....Installing also done by Hindware within 24 hours.....Product quality as good..thanks to flipkart,1
9299,"Amazing headphone
","Great sound and bass connectivity also good battery life continue min 8 hours
",1
9300,Mind-blowing purchase,Good,1
9301,Mind-blowing purchase,It is ok,1
9302,"How is the product
","This product is extremly awesome.The battery life is 6 hours by charging only 30 min.This i like it.. Pairing of blooth is very fast.
",1
9303,Highly recommended,Very very nice,1
9304,"Five Stars
","Value for money
",1
9305,Mind-blowing purchase,Good,1
9306,Delightful,Good,1
9307,"Value for money product
","The wire length is quite useful and I like the button for picking up calls or pausing the videos. The wires are a bit thin but still look durable. I've used this product for approx 3 months have had no complaints yet.
",1
9308,Wonderful,"Awesome engineering, super fast cooling, light weight, very less noise, exceptional cooling, definitely worth buying and value for money product last but not least nice appearance and durable body. Must buy!",1
9309,Hated it!,Waste of money,0
9310,Good quality product,Awesome,1
9311,Simply awesome,Good,1
9312,Worth every penny,Super,1
9314,Good choice,Good,1
9315,Worth the money,Good,1
9316,Just wow!,Very nice,1
9317,Worth every penny,Nice product,1
9318,Simply awesome,Very nice,1
9319,"CRAP, CHEAP PLASTIC, NO REFUND, SOUND IS LIKE  Rs150 earphone from street vendor.
","DONT BUY.. this is crap. Amazon does not refunds this item also. m stuck.  all money is for bluetooth tech , sounds like street side earphones(trust me, i have a lot of earphones)
",0
9320,Terrific,nice,1
9321,Terrific,Good quality,1
9322,"Grab it!
","Really like the bass and sound quality for this price
",1
9323,Terrific,Very nice product,1
9324,"Crisp bass quality
","Bass quality is very crisp. Checked on bass tester on YouTube. These in-ears capture low frequency sound very well. I would rate them better then boat.
",1
9325,Value-for-money,Good product...,1
9326,Value-for-money,Amazing,1
9327,Must buy!,Super Awesome!worth purchasing,1
9329,Very Good,Super,1
9330,Classy product,Good,1
9331,"Good
","Looks great. Gifted it to my brother. He can't stop using it. Decent battery Life üëå
",1
9332,Must buy!,Very good product,1
9333,Wonderful,Very good quality product. Better than my expectations. If you provide good ventilation it does nice cooling then. I could feel the air 25 feet away. Couldn't try more than that but i think you could feel it a bit more far away as well. Water easily lasts for about 8-9 hours. Good in this price(9200) range after 10 percent discount.,1
9334,Wonderful,Super ü•∞,1
9335,Wonderful,Nice,1
9336,Wonderful,Good quality üëçüëç,1
9337,Must buy!,Nice,1
9338,Worst experience ever!,Quality is not good....,0
9339,"Five Stars
","Excellent for making and receiving calls -- superb voice quality! Wouldn't recommend for listening to music, though.
",1
9340,Terrific,Must buy... Itsooooooooo goodüòç,1
9341,Value-for-money,Good products,1
9342,Classy product,now this is good,1
9343,"Over all good earphones. Mic integration works well with my nexus ...
","Over all good earphones.Mic integration works well with my nexus 4. Bass is not extraordinary but at par considering its price. Sound is crisp and clear except a few instances when bass overshadows mid frequencies.
",1
9344,Very Good,Value for money,1
9345,Best in the market!,Best quality,1
9346,Nice product,Good oneüëç,1
9348,Brilliant,Good,1
9349,Mind-blowing purchase,Good,1
9350,Worth every penny,Good,1
9351,Simply awesome,Awesome üëå üíê,1
9353,Brilliant,Very good,1
9354,Terrific,Good product,1
9355,Fabulous!,It's so nice...worth for money...,1
9356,"Nice headphone go for it....
","The sound quality is awesome....Battery is good.....Product is good at this price.
",1
9357,Simply awesome,Value for money,1
9358,Nice product,That is very good product,1
9359,Mind-blowing purchase,Very nic,1
9360,Perfect product!,Nice tnq flipkart,1
9361,Good choice,Nice,1
9362,Value-for-money,It's good according to price,1
9363,Mind-blowing purchase,"Amazing cooler, value for money.",1
9364,Must buy!,Good,1
9365,Really Nice,good product,1
9366,"Boat Rockerz... Rocks
","I like the product... Long review of this product sound is good. Well fits in ears...You can use it even while working out..
",1
9367,Value-for-money,Nc,1
9368,Worth the money,Best at its price,1
9369,"Durable and good sound
","Best earphones in the. I bought them 4 times.I use the very rough. Very durable. Sounds really good.
",1
9370,Worth every penny,Must buy,1
9371,"Value for money
","Two devices simultaneously, 6hrs non stop.. Good sound quality.
",1
9372,Simply awesome,Nice product,1
9373,Worth the money,Very nice product,1
9375,Wonderful,It helps in cleaning the corner of the walls a long handle is given which makes it much more easy to use,1
9376,Terrific,It's very very nice. Go for it.,1
9377,Mind-blowing purchase,Good looking,1
9378,Fabulous!,Wow,1
9379,"bast
","good
",1
9380,Perfect product!,Ok,1
9381,Simply awesome,Nice...,1
9382,Great product,Nice product,1
9383,Delightful,Good,1
9384,Just wow!,Good,1
9385,Value-for-money,Good,1
9387,"Not compatible
","It was not connecting to my phone, when I connected to other phone I was working good. I want to return the product.
",1
9388,Terrific,Beautiful,1
9389,Bad quality,"Not use full ,just waste of money .",0
9390,Must buy!,Very good product,1
9391,Wonderful,Nice product,1
9392,Nan,Good,1
9394,Good choice,Nice,1
9395,Terrific,Good.,1
9396,Terrific,very good,1
9397,Four Stars,Good,1
9398,"Owsome
","I love this product  üîä sound quality is good durability it's very nice amazing üé® Amazon  is best online marketI got to only 1099üëåüëåüëå
",1
9400,Brilliant,Nice quality,1
9401,Mind-blowing purchase,Nice  product,1
9403,Mind-blowing purchase,Best,1
9404,Very Good,"It is cotton fabric material ,it is gud for summer I am satisfied buying this product",1
9405,Great product,Good,1
9406,Perfect product!,Great product,1
9407,Wonderful,Good,1
9408,Absolute rubbish!,mopper rod rolling sleeps.. worst quality....very bad design,0
9410,Mind-blowing purchase,Thanks,1
9411,Terrific purchase,It's good one,1
9412,"Value for money
","Everything is as true as mentioned in product features...
",1
9413,Delightful,Good.... Nice product,1
9414,Simply awesome,Good,1
9415,"Pathetic product
","Pathetic battery backup. Bluetooth pairing keeps on going off. Not at all a product to buy
",0
9416,Awesome,Nice,1
9417,Nice product,Nice product,1
9419,Value-for-money,Good,1
9420,Super!,Mind blowing,1
9421,"Awesome!!!! Buy it
","Wow I've Been using this earphones from over monthAnd it is awesome, I have beats by Dr. Dre headphonesThese are equal to themAt first I was afraid of the earphones designBut when I started to use they fit  for the best in the earThey are worth the price
",1
9422,Worth the money,Good,1
9423,Highly recommended,Very nice,1
9424,Terrific,nice,1
9426,Must buy!,Good,1
9427,Very Good,Good,1
9428,Must buy!,Good,1
9429,Classy product,Very nice,1
9430,Must buy!,Superb product,1
9431,Great product,Verry good,1
9432,Nan,Very bad,0
9433,Delightful,Nice,1
9434,Brilliant,Good quality,1
9435,"Best headphones
","Overall they are good... Sound output is nice alone with bass etc ..
",1
9436,Great product,Good,1
9437,Worst experience ever!,Bad,0
9438,Just wow!,Nice,1
9439,Perfect product!,Super,1
9440,Super!,Nice product,1
9441,Classy product,Thank youüåπ‚ù§,1
9442,"Worst product
","Worst product ever by boat i was a big fan of boat products i own boat rugby boat stone 600 boat rockerz headphones every products are best but these boat rockers 255 is the worst product i firstly thought that there might be some problem so I replaced with new one then also same issues i was suffering that's why I requested refund
",0
9443,"bass and Mic are awesome. Noise cancellation is perfect
","Its sound clarity, bass and Mic are awesome. Noise cancellation is perfect. Comes with 2 years warranty which is really appreciated.It comes with two additional earbuds - small and large, an additional connector and a Pouch.About Amazon: I ordered this product on 14th and received on 18th, one day before expected delivery date.
",1
9444,Just wow!,It's really a good bedsheet,1
9445,Nice product,Good quality,1
9446,"Disturbance when using while driving/riding
","Only fault I felt is while when u use it while driving, disruptions are there at times.
",1
9447,Terrific purchase,Nice,1
9448,Very Good,Nice,1
9449,Useless product,Poor quality,0
9450,Good quality product,Good product üëçüëç,1
9451,"Sound quality is awesome
","Sound quality is awesome, But is not suitable during joging or exercise.
",1
9452,"Noise issue
","Noice cancellation issue, so problematic
",0
9453,Terrific,Good at this price,1
9454,Classy product,Good,1
9455,Wonderful,good,1
9456,Great product,Good,1
9457,Fabulous!,Nice  product,1
9459,Classy product,Nice,1
9460,Great product,Awesome,1
9461,Brilliant,Super product,1
9462,Highly recommended,Good one,1
9463,Value-for-money,Good,1
9464,Good quality product,Good,1
9465,Classy product,Good quality,1
9466,Worst experience ever!,Very cheap quality,0
9467,"Its price worth it
","It's better in grip, excellent in battery life, good in durability, great in sound based on the price
",1
9468,Value-for-money,Good quality,1
9469,Wonderful,Nice product,1
9470,"Four Stars
","It has been one month they are really nice ear phones. Definetley go for it..
",1
9471,Just wow!,Nice,1
9472,Classy product,Good,1
9473,Really Nice,1.Best Budget camera2.Battery backup is good3.Image quality is good.( white balance is avarage )( Image sharpness is avarage)4.Best for Beginners5.Flipkart Delivery is good.6.Perfect Packing Delivery,1
9474,"Melodicious
","Sound Quality, Bass and Noice camcellation at this price, what else do you need.
",1
